document_id	queue_position	path	lane	firewalled	exists	bytes	lines	hash	mtime_key	filename_datestamp	step	step_series	body_date	order_key	order_evidence	signals	triage_score	theory_bearing	read_status	duplicate_group
Q05101	5101	docs/knowledgeos/brainstorming/three_model_convergence/14_decision-log/MD-021-phase-5k-assertion-governance-proposal/04_assertion-reconciliation-options.md	3MC	True	False	0	0		2026-09-08T10:57					2026-09-08T10:57	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05102	5102	docs/knowledgeos/brainstorming/three_model_convergence/14_decision-log/MD-021-phase-5k-assertion-governance-proposal/05_option-a-mathematical-analysis.md	3MC	True	False	0	0		2026-09-08T10:57					2026-09-08T10:57	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05103	5103	docs/knowledgeos/brainstorming/three_model_convergence/14_decision-log/MD-021-phase-5k-assertion-governance-proposal/06_option-b-mathematical-analysis.md	3MC	True	False	0	0		2026-09-08T10:57					2026-09-08T10:57	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05104	5104	docs/knowledgeos/brainstorming/three_model_convergence/14_decision-log/MD-021-phase-5k-assertion-governance-proposal/07_option-c-layered-model-analysis.md	3MC	True	False	0	0		2026-09-08T10:58					2026-09-08T10:58	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05105	5105	docs/knowledgeos/brainstorming/three_model_convergence/14_decision-log/MD-021-phase-5k-assertion-governance-proposal/08_option-d-new-governance-synthesis.md	3MC	True	False	0	0		2026-09-08T10:58					2026-09-08T10:58	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05106	5106	docs/knowledgeos/brainstorming/three_model_convergence/14_decision-log/MD-021-phase-5k-assertion-governance-proposal/09_option-e-preserve-competing-models.md	3MC	True	False	0	0		2026-09-08T10:58					2026-09-08T10:58	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05107	5107	docs/knowledgeos/brainstorming/three_model_convergence/14_decision-log/MD-021-phase-5k-assertion-governance-proposal/10_statistical-evidence-ledger.md	3MC	True	False	0	0		2026-09-08T10:58					2026-09-08T10:58	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05108	5108	docs/knowledgeos/brainstorming/three_model_convergence/14_decision-log/MD-021-phase-5k-assertion-governance-proposal/11_ddd-architectural-implications.md	3MC	True	False	0	0		2026-09-08T10:59					2026-09-08T10:59	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05109	5109	docs/knowledgeos/brainstorming/three_model_convergence/14_decision-log/MD-021-phase-5k-assertion-governance-proposal/12_provenance-and-knowledge-object-impact.md	3MC	True	False	0	0		2026-09-08T10:59					2026-09-08T10:59	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05110	5110	docs/knowledgeos/brainstorming/three_model_convergence/06_gap-analysis/00_index.md	3MC	True	False	0	0		2026-09-08T14:00					2026-09-08T14:00	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05111	5111	docs/knowledgeos/brainstorming/three_model_convergence/06_gap-analysis/01_gap-register.md	3MC	True	False	0	0		2026-09-08T14:01					2026-09-08T14:01	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05112	5112	docs/knowledgeos/brainstorming/three_model_convergence/06_gap-analysis/02_cross-model-gaps.md	3MC	True	False	0	0		2026-09-08T14:02					2026-09-08T14:02	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05113	5113	docs/knowledgeos/brainstorming/three_model_convergence/06_gap-analysis/03_internal-model-gaps.md	3MC	True	False	0	0		2026-09-08T14:02					2026-09-08T14:02	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05114	5114	docs/knowledgeos/brainstorming/three_model_convergence/06_gap-analysis/04_formal-and-empirical-gaps.md	3MC	True	False	0	0		2026-09-08T14:03					2026-09-08T14:03	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05115	5115	docs/knowledgeos/brainstorming/three_model_convergence/06_gap-analysis/05_research-questions-and-required-evidence.md	3MC	True	False	0	0		2026-09-08T14:03					2026-09-08T14:03	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05116	5116	docs/knowledgeos/brainstorming/three_model_convergence/06_gap-analysis/06_non-gaps-and-explicitly-accepted-absences.md	3MC	True	False	0	0		2026-09-08T14:03					2026-09-08T14:03	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05117	5117	docs/knowledgeos/brainstorming/three_model_convergence/06_gap-analysis/07_verification-and-completion-report.md	3MC	True	False	0	0		2026-09-08T14:04					2026-09-08T14:04	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05118	5118	docs/knowledgeos/brainstorming/three_model_convergence/00_prompts/20260901_1135_prompt_folder_struture.md	3MC	True	False	0	0		2026-09-01T11:35					2026-09-01T11:35	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05119	5119	docs/knowledgeos/brainstorming/three_model_convergence/00_prompts/20260901_1133_prompt_how_to_analyse.md	3MC	True	False	0	0		2026-09-01T11:36					2026-09-01T11:36	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05120	5120	docs/knowledgeos/brainstorming/three_model_convergence/00_prompts/20260901_1141_prompt.md	3MC	True	False	0	0		2026-09-01T11:42					2026-09-01T11:42	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05121	5121	docs/knowledgeos/brainstorming/three_model_convergence/00_prompts/20260901_1157_prompt.md	3MC	True	False	0	0		2026-09-01T11:57					2026-09-01T11:57	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05122	5122	docs/knowledgeos/brainstorming/three_model_convergence/00_prompts/20260901_1200_prompt.md	3MC	True	False	0	0		2026-09-01T12:07					2026-09-01T12:07	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05123	5123	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-145900_model.md	mathematical_ideas_that_can_be_implemented	False	True	21756	817	71187fd259fdd8bf9ffdb412d5f49462	2026-09-01T15:00	2026-09-01T14:59:00				3|2026-09-01T14:59:00	3-filename-datestamp	math_display|defn|glyph|claimword	4	YES	NOT-READ	
Q05124	5124	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-150600_hpa-bayesian-epistemology-vol2-formal-derivations-for-knowledgeos.md	mathematical_ideas_that_can_be_implemented	False	True	19231	732	84375362a81a1b39d28d6331491b69dd	2026-09-01T15:06	2026-09-01T15:06:00				3|2026-09-01T15:06:00	3-filename-datestamp	math_display|defn|typed_arrow|claimword|kos_object	5	YES	NOT-READ	
Q05125	5125	docs/knowledgeos/brainstorming/three_model_convergence/00_prompts/This	3MC	True	False	0	0		2026-09-01T15:44					2026-09-01T15:44	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05126	5126	docs/knowledgeos/brainstorming/three_model_convergence/00_prompts/Yes.	3MC	True	False	0	0		2026-09-01T15:54					2026-09-01T15:54	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05127	5127	docs/knowledgeos/brainstorming/three_model_convergence/00_prompts/Untitled-1	3MC	True	False	0	0		2026-09-01T16:13					2026-09-01T16:13	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05128	5128	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-161624_next-prompt-repair-verify-freeze-checkpoint-0080-0094.md	mathematical_ideas_that_can_be_implemented	False	True	9037	408	7568f9e2ad62beccb64ff210e2a72d67	2026-09-01T16:16	2026-09-01T16:16:24				3|2026-09-01T16:16:24	3-filename-datestamp	typed_arrow|verdict	2	YES	NOT-READ	
Q05129	5129	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-163238_do-not-trigger-consolidation-proliferation-is-itself-a-finding.md	mathematical_ideas_that_can_be_implemented	False	True	4383	179	5bbb19d74b5b6f528c8264fc6daa6b72	2026-09-01T16:32	2026-09-01T16:32:38				3|2026-09-01T16:32:38	3-filename-datestamp	math_display|typed_arrow|glyph|claimword|kos_object	5	YES	NOT-READ	
Q05130	5130	docs/knowledgeos/brainstorming/three_model_convergence/00_prompts/This	3MC	True	False	0	0		2026-09-01T17:21					2026-09-01T17:21	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q05131	5131	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-195000_what-is-a-knowledge-state-kt-smallest-unit-about-an-observation.md	mathematical_ideas_that_can_be_implemented	False	True	120076	5418	6670a0c1755ad50bea27fcbc2ada05bf	2026-09-01T19:50	2026-09-01T19:50:00				3|2026-09-01T19:50:00	3-filename-datestamp	math_display|defn|claimword|kos_object	4	YES	NOT-READ	
Q05132	5132	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-195200_reconstruction-from-available-material.md	mathematical_ideas_that_can_be_implemented	False	True	18066	1088	9ba4cd5f8992ad3b50514158844aec24	2026-09-01T19:52	2026-09-01T19:52:00				3|2026-09-01T19:52:00	3-filename-datestamp	math_display|defn|typed_arrow|claimword|kos_object	5	YES	NOT-READ	D0077
Q05133	5133	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-195500_distinguish-genuinely-missing-from-merely-not-yet-formalized.md	mathematical_ideas_that_can_be_implemented	False	True	11215	576	27bb5311d23241e64ae0581d918a5a97	2026-09-01T19:55	2026-09-01T19:55:00				3|2026-09-01T19:55:00	3-filename-datestamp	math_display|claimword|kos_object	3	YES	NOT-READ	
Q05134	5134	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-201200_whole-knowledge-theory-as-research-level-theory-duplicate.md	mathematical_ideas_that_can_be_implemented	False	True	18066	1088	9ba4cd5f8992ad3b50514158844aec24	2026-09-01T20:12	2026-09-01T20:12:00				3|2026-09-01T20:12:00	3-filename-datestamp	math_display|defn|typed_arrow|claimword|kos_object	5	YES	NOT-READ	D0077
Q05135	5135	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-201400_not-algebraic-geometry-or-topology-first-they-attack-the-wrong-problem.md	mathematical_ideas_that_can_be_implemented	False	True	29315	1414	0901c3932e328e20ce907b46691ccae0	2026-09-01T20:14	2026-09-01T20:14:00				3|2026-09-01T20:14:00	3-filename-datestamp	math_display|claimword|kos_object	3	YES	NOT-READ	
Q05136	5136	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-202000_dretske-knowledge-and-the-flow-of-information.md	mathematical_ideas_that_can_be_implemented	False	True	15879	1005	ad32f75ea156de1d86e5dd45ddc7b469	2026-09-01T20:20	2026-09-01T20:20:00				3|2026-09-01T20:20:00	3-filename-datestamp	math_display|claimword|kos_object	3	YES	NOT-READ	D0078
Q05137	5137	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-203100_dretske-knowledge-and-the-flow-of-information-duplicate.md	mathematical_ideas_that_can_be_implemented	False	True	15879	1005	ad32f75ea156de1d86e5dd45ddc7b469	2026-09-01T20:31	2026-09-01T20:31:00				3|2026-09-01T20:31:00	3-filename-datestamp	math_display|claimword|kos_object	3	YES	NOT-READ	D0078
Q05138	5138	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-203200_dynamic-epistemic-logic-against-the-method-and-separation-rule.md	mathematical_ideas_that_can_be_implemented	False	True	22942	1009	086379a4477137fc78b6de714becba6d	2026-09-01T20:32	2026-09-01T20:32:00				3|2026-09-01T20:32:00	3-filename-datestamp	math_display|typed_arrow|glyph|kos_object	4	YES	NOT-READ	
Q05139	5139	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-203600_not-the-same-but-large-important-overlap.md	mathematical_ideas_that_can_be_implemented	False	True	10129	290	1f9452cf0dbe937b4bc625577184f633	2026-09-01T20:36	2026-09-01T20:36:00				3|2026-09-01T20:36:00	3-filename-datestamp	typed_arrow|kos_object	2	YES	NOT-READ	
Q05140	5140	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-205100_kallenberg-as-a-mathematical-foundation-source-compared-to-the-theory.md	mathematical_ideas_that_can_be_implemented	False	True	25010	1570	3e70852414120432ed9aed0c516d836e	2026-09-01T20:51	2026-09-01T20:51:00				3|2026-09-01T20:51:00	3-filename-datestamp	math_display|typed_arrow|glyph|kos_object	4	YES	NOT-READ	
Q05141	5141	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-205400_the-gap-is-much-smaller-but-not-filled-three-models-converge-but-not-completely.md	mathematical_ideas_that_can_be_implemented	False	True	12091	503	a57ffebb9b5dded935080147b9bf474a	2026-09-01T20:54	2026-09-01T20:54:00				3|2026-09-01T20:54:00	3-filename-datestamp	math_display|typed_arrow|glyph|kos_object	4	YES	NOT-READ	
Q05142	5142	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-210200_kenneth-shum-measure-theoretic-probability-chapters-2-13.md	mathematical_ideas_that_can_be_implemented	False	True	20448	1159	b3f86064182bab482fcc78e2543f9ebc	2026-09-01T21:02	2026-09-01T21:02:00				3|2026-09-01T21:02:00	3-filename-datestamp	math_display|typed_arrow|glyph|claimword|kos_object	5	YES	NOT-READ	
Q05143	5143	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-210600_dretske-full-book-revision-knowledge-belief-coding-cognitive-structure.md	mathematical_ideas_that_can_be_implemented	False	True	16249	853	88f504a25ffccefb3f39c7f0f2d8fea5	2026-09-01T21:06	2026-09-01T21:06:00				3|2026-09-01T21:06:00	3-filename-datestamp	math_display|typed_arrow|glyph|claimword|kos_object	5	YES	NOT-READ	
Q05144	5144	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-211200_cover-and-thomas-information-theory-parts-relevant-to-unresolved-questions.md	mathematical_ideas_that_can_be_implemented	False	True	22992	1385	a7de3dde624748a0c722147efe54056f	2026-09-01T21:12	2026-09-01T21:12:00				3|2026-09-01T21:12:00	3-filename-datestamp	math_display|typed_arrow|glyph|claimword|kos_object	5	YES	NOT-READ	
Q05145	5145	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-211600_inquiry-as-the-missing-top-level-entry-point.md	mathematical_ideas_that_can_be_implemented	False	True	13641	894	44161d7121c96a5c8b7e02dc0ae41c8a	2026-09-01T21:16	2026-09-01T21:16:00				3|2026-09-01T21:16:00	3-filename-datestamp	math_display|typed_arrow|glyph|kos_object	4	YES	NOT-READ	
Q05146	5146	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-212100_the-central-research-question-stop-adding-concepts.md	mathematical_ideas_that_can_be_implemented	False	True	21795	1029	c9c008f9df38498a212b94862717213f	2026-09-01T21:21	2026-09-01T21:21:00				3|2026-09-01T21:21:00	3-filename-datestamp	math_display|typed_arrow|glyph|claimword|kos_object	5	YES	NOT-READ	
Q05147	5147	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-212400_reading-the-book-as-a-knowledge-theory-not-a-summary-of-hindu-philosophy.md	mathematical_ideas_that_can_be_implemented	False	True	23795	918	259f9718e56d9e3af2abc90227fb520d	2026-09-01T21:24	2026-09-01T21:24:00				3|2026-09-01T21:24:00	3-filename-datestamp	typed_arrow	1	LIKELY	NOT-READ	
Q05148	5148	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-212800_apply-the-extracted-definition-of-knowledge-to-the-gita-model.md	mathematical_ideas_that_can_be_implemented	False	True	15292	771	c78a87d56c27b8bb9fe5e319bf793ed4	2026-09-01T21:28	2026-09-01T21:28:00				3|2026-09-01T21:28:00	3-filename-datestamp	math_display|typed_arrow|kos_object	3	YES	NOT-READ	
Q05149	5149	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-213400_the-book-does-not-present-a-formal-information-theory-in-the-shannon-sense.md	mathematical_ideas_that_can_be_implemented	False	True	16167	729	9a41869b100f918260a3c8149180d857	2026-09-01T21:34	2026-09-01T21:34:00				3|2026-09-01T21:34:00	3-filename-datestamp	typed_arrow	1	LIKELY	NOT-READ	
Q05150	5150	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-213500_plato-as-a-foundational-source-with-strict-source-vs-interpretation-separation.md	mathematical_ideas_that_can_be_implemented	False	True	19212	850	b2838d5b93ab4f9e2a98c27e17ddc289	2026-09-01T21:35	2026-09-01T21:35:00				3|2026-09-01T21:35:00	3-filename-datestamp	defn|typed_arrow|claimword	3	YES	NOT-READ	
Q05151	5151	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-214400_audi-epistemology-as-first-book-in-the-epistemology-research-corpus.md	mathematical_ideas_that_can_be_implemented	False	True	8371	311	b8fad6fcad654aae7efc4703df7f1218	2026-09-01T21:44	2026-09-01T21:44:00				3|2026-09-01T21:44:00	3-filename-datestamp	math_display|typed_arrow|claimword	3	YES	NOT-READ	
Q05152	5152	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-215000_book-highly-relevant-to-the-kernel-question-changes-direction-substantially.md	mathematical_ideas_that_can_be_implemented	False	True	17768	900	6fd8501b53e6e41b06793fc2b19eb58e	2026-09-01T21:50	2026-09-01T21:50:00				3|2026-09-01T21:50:00	3-filename-datestamp	math_display|typed_arrow|glyph|claimword|kos_object	5	YES	NOT-READ	
Q05153	5153	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-220800_targeted-research-corpus-to-close-remaining-theoretical-gaps.md	mathematical_ideas_that_can_be_implemented	False	True	16754	823	a0076c99f68fde86b10f9f75b516e411	2026-09-01T22:08	2026-09-01T22:08:00				3|2026-09-01T22:08:00	3-filename-datestamp	math_display|typed_arrow|kos_object	3	YES	NOT-READ	
Q05154	5154	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-220800_white-plato-on-knowledge-and-reality-contribution-to-the-theory.md	mathematical_ideas_that_can_be_implemented	False	True	12850	567	8d35cbd7b445a9cf91a94c8392a252e8	2026-09-01T22:08	2026-09-01T22:08:00				3|2026-09-01T22:08:00	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	
Q05155	5155	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-221300_davidson-inquiries-into-truth-and-interpretation-against-the-identified-gaps.md	mathematical_ideas_that_can_be_implemented	False	True	39716	2133	e8bdd63c924f55810ad921ddeb3ba4d0	2026-09-01T22:13	2026-09-01T22:13:00				3|2026-09-01T22:13:00	3-filename-datestamp	math_display|typed_arrow|kos_object	3	YES	NOT-READ	
Q05156	5156	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-222111_prompt-kernel-reduction-and-minimality-experiment.md	mathematical_ideas_that_can_be_implemented	False	True	47557	2052	fcf0061077cb1f8335657f21213b0429	2026-09-01T22:21	2026-09-01T22:21:11				3|2026-09-01T22:21:11	3-filename-datestamp	glyph|verdict|claimword|kos_object	4	YES	NOT-READ	
Q05157	5157	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-222801_let-claude-finish-the-complete-primary-corpus-pass.md	mathematical_ideas_that_can_be_implemented	False	True	32349	1511	3a9ac70d9c16ae6b058fa1cdc91e6978	2026-09-01T22:28	2026-09-01T22:28:01				3|2026-09-01T22:28:01	3-filename-datestamp	math_display|glyph|kos_object	3	YES	NOT-READ	
Q05158	5158	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-223131_titelbaum-evidence-alone-does-not-determine-epistemic-state.md	mathematical_ideas_that_can_be_implemented	False	True	29943	1849	30f374ec80777468785d2ef225b7ae91	2026-09-01T22:31	2026-09-01T22:31:31				3|2026-09-01T22:31:31	3-filename-datestamp	math_display|typed_arrow|kos_object	3	YES	NOT-READ	
Q05159	5159	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-225047_titelbaum-gap-analysis-knowledgeos-conflates-evidence-and-epistemic-state.md	mathematical_ideas_that_can_be_implemented	False	True	36443	2411	798ddcd618aae0fe0e9d0f5ca153456f	2026-09-01T22:50	2026-09-01T22:50:47				3|2026-09-01T22:50:47	3-filename-datestamp	math_display|typed_arrow|glyph|kos_object	4	YES	NOT-READ	
Q05160	5160	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-225712_the-missing-derivation-observation-to-atomic-propositions-to-kt.md	mathematical_ideas_that_can_be_implemented	False	True	6580	424	91888538d677f03eefbbe561f3bc9860	2026-09-01T22:57	2026-09-01T22:57:12				3|2026-09-01T22:57:12	3-filename-datestamp	math_display|typed_arrow|glyph|claimword|kos_object	5	YES	NOT-READ	
Q05161	5161	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-231000_first-adjudication-of-knowledgeos-theory-against-the-kernel-experiment.md	mathematical_ideas_that_can_be_implemented	False	True	43828	2410	29ce4a9b737a943436c117102cb46e6f	2026-09-01T23:10	2026-09-01T23:10:00				3|2026-09-01T23:10:00	3-filename-datestamp	claimword|kos_object	2	YES	NOT-READ	
Q05162	5162	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-233713_titelbaum-for-theory-discovery-explicit-epistemic-assessment-state.md	mathematical_ideas_that_can_be_implemented	False	True	25707	1503	157ba45e2315636e7054e220d77f5917	2026-09-01T23:37	2026-09-01T23:37:13				3|2026-09-01T23:37:13	3-filename-datestamp	math_display|typed_arrow|claimword|kos_object	4	YES	NOT-READ	
Q05163	5163	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260901-235201_minimality-is-representation-dependent-directive-and-restructure.md	mathematical_ideas_that_can_be_implemented	False	True	29102	1706	dc03fe167f1dc2d8884cff3bd631ac44	2026-09-01T23:52	2026-09-01T23:52:01				3|2026-09-01T23:52:01	3-filename-datestamp	math_display|typed_arrow|claimword|kos_object	4	YES	NOT-READ	
Q05164	5164	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260902-001649_goswami-rao-measure-theory-candidate-knowledgeos-mathematical-stack.md	mathematical_ideas_that_can_be_implemented	False	True	53277	3160	88ff760a657043c44e68ce5a8c8cbcc6	2026-09-02T00:16	2026-09-02T00:16:49				3|2026-09-02T00:16:49	3-filename-datestamp	math_display|glyph|kos_object	3	YES	NOT-READ	D0079
Q05165	5165	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260902-002611_goswami-rao-measure-theory-candidate-mathematical-stack-duplicate.md	mathematical_ideas_that_can_be_implemented	False	True	53277	3160	88ff760a657043c44e68ce5a8c8cbcc6	2026-09-02T00:26	2026-09-02T00:26:11				3|2026-09-02T00:26:11	3-filename-datestamp	math_display|glyph|kos_object	3	YES	NOT-READ	D0079
Q05166	5166	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260902-002701_knowledge-space-improved-definition-epistemic-observable.md	mathematical_ideas_that_can_be_implemented	False	True	26422	1565	d09bafeb046241486c7321a87ef4ce40	2026-09-02T00:27	2026-09-02T00:27:01				3|2026-09-02T00:27:01	3-filename-datestamp	math_display|defn|glyph|claimword|kos_object	5	YES	NOT-READ	
Q05167	5167	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260902-003227_separate-three-things-knowledge-space-observable-and-assessment.md	mathematical_ideas_that_can_be_implemented	False	True	21560	1566	045d66d84453f3b87a322918a09a681c	2026-09-02T00:32	2026-09-02T00:32:27				3|2026-09-02T00:32:27	3-filename-datestamp	math_display|defn|glyph|claimword	4	YES	NOT-READ	
Q05168	5168	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260902-003827_knowledgeos-theory-integrated-formal-theory-v1-0.md	mathematical_ideas_that_can_be_implemented	False	True	38426	2808	f1e33cf086e77b04e36ad6b04711e668	2026-09-02T00:38	2026-09-02T00:38:27				3|2026-09-02T00:38:27	3-filename-datestamp	math_display|defn|glyph|claimword|kos_object	5	YES	NOT-READ	
Q05169	5169	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260902-004631_knowledgeos-theory-v1-0-definitions-axioms-theorems-corollaries.md	mathematical_ideas_that_can_be_implemented	False	True	48433	3302	70c0cb5eb78b591b73918e476609737f	2026-09-02T00:46	2026-09-02T00:46:31				3|2026-09-02T00:46:31	3-filename-datestamp	math_display|defn|verdict|claimword|kos_object	5	YES	NOT-READ	
Q05170	5170	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260902-004757_i-j-good-probability-and-the-weighing-of-evidence-seven-missing-elements.md	mathematical_ideas_that_can_be_implemented	False	True	44717	2635	5f0acae64fdd857b0e60fbb5c7de5abd	2026-09-02T00:47	2026-09-02T00:47:57				3|2026-09-02T00:47:57	3-filename-datestamp	math_display|claimword	2	YES	NOT-READ	
Q05171	5171	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260902-005904_real-breakthrough-good-provides-the-missing-bridge-truncated.md	mathematical_ideas_that_can_be_implemented	False	True	26216	1086	d3df661d8fcc7dcbb153c29d1ae9c980	2026-09-02T00:59	2026-09-02T00:59:04				3|2026-09-02T00:59:04	3-filename-datestamp	math_display|typed_arrow|glyph|claimword|kos_object	5	YES	NOT-READ	
Q05172	5172	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260902-082231_real-breakthrough-good-gives-the-missing-bridge-and-largest-remaining-hole.md	mathematical_ideas_that_can_be_implemented	False	True	29612	1870	85bf34b460ee82b409bbf737566f82d1	2026-09-02T08:22	2026-09-02T08:22:31				3|2026-09-02T08:22:31	3-filename-datestamp	math_display|typed_arrow|glyph|claimword|kos_object	5	YES	NOT-READ	
Q05173	5173	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260902-082333_knowledgeos-theory-v1-0-formal-theory-of-epistemic-gaps.md	mathematical_ideas_that_can_be_implemented	False	True	33961	2762	99c216b6bf63dc0eb89ce7b267038a94	2026-09-02T08:23	2026-09-02T08:23:33				3|2026-09-02T08:23:33	3-filename-datestamp	math_display|defn|glyph|claimword|kos_object	5	YES	NOT-READ	
Q05174	5174	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260902-085420_definitions-as-formal-specification-one-fundamental-inconsistency.md	mathematical_ideas_that_can_be_implemented	False	True	28490	1981	420da854dcff986a53abd39aaa275f0a	2026-09-02T08:54	2026-09-02T08:54:20				3|2026-09-02T08:54:20	3-filename-datestamp	math_display|defn|typed_arrow|glyph|kos_object	5	YES	NOT-READ	
Q05175	5175	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260902-085654_prompt-knowledgeos-theory-v1-1-simulation-experiment.md	mathematical_ideas_that_can_be_implemented	False	True	38688	1917	ecd16706c37c7189c83e2c98bec47f43	2026-09-02T08:56	2026-09-02T08:56:54				3|2026-09-02T08:56:54	3-filename-datestamp	math_display|typed_arrow|verdict|claimword|kos_object	5	YES	NOT-READ	
Q05176	5176	docs/knowledgeos/brainstorming/mathematical_ideas_that_can_be_implemented/20260902-091243_knowledgeos-theory-v1-2-corrections-against-steps-285-290.md	mathematical_ideas_that_can_be_implemented	False	True	16197	756	3032934d8bf1ecdb1345081130ace32c	2026-09-02T09:12	2026-09-02T09:12:43				3|2026-09-02T09:12:43	3-filename-datestamp	math_display|glyph|kos_object	3	YES	NOT-READ	
